PlayerID,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,
player1,1996-97,20,VAN,NBA,PF,80,2802,17.4,.518,.022,.428,8.8,14.2,11.5,12.1,1.5,2.2,13.5,27.6,1.7,1.2,2.9,.049,-0.8,-1.2,-2.0,0.0,
player1,1997-98,21,VAN,NBA,SF,82,2950,21.1,.562,.038,.475,8.9,13.8,11.3,13.5,1.6,1.8,13.6,28.4,6.3,0.6,6.9,.113,2.6,-1.4,1.2,2.3,
player1,1998-99,22,VAN,NBA,SF,50,2021,20.7,.530,.040,.492,6.5,15.4,10.9,17.6,1.8,2.0,14.6,28.9,3.7,0.9,4.6,.108,1.9,-0.3,1.7,1.8,
player1,1999-00,23,VAN,NBA,SF,82,3223,20.2,.547,.075,.431,8.0,22.7,15.3,15.5,1.5,1.9,14.1,25.0,6.2,2.6,8.8,.132,1.8,0.5,2.3,3.5,
player1,2000-01,24,VAN,NBA,SF,81,3241,19.1,.549,.050,.415,6.2,19.6,13.0,14.3,1.5,1.6,13.2,24.6,5.6,2.9,8.5,.126,1.3,0.9,2.2,3.5,
player1,2001-02,25,ATL,NBA,PF,77,2980,19.8,.536,.054,.403,7.6,19.2,13.3,15.1,1.7,2.0,14.1,27.0,4.1,3.1,7.2,.116,1.2,0.8,2.0,3.0,
player1,2002-03,26,ATL,NBA,PF,81,3087,19.9,.566,.051,.457,6.7,17.8,12.5,14.7,1.5,0.9,13.0,24.2,7.4,2.3,9.7,.151,2.1,-0.4,1.7,2.8,
player1,2003-04,27,TOT,NBA,PF,85,2684,19.9,.557,.032,.407,8.2,19.0,13.6,12.3,1.4,1.0,12.9,24.4,6.1,2.0,8.1,.145,1.3,-1.0,0.3,1.6,
player1,2003-04,27,ATL,NBA,PF,53,1956,21.2,.568,.029,.423,8.2,20.3,14.3,12.6,1.2,0.7,12.3,24.8,5.3,1.3,6.6,.163,2.1,-1.1,1.0,1.5,
player1,2003-04,27,POR,NBA,PF,32,728,16.5,.522,.042,.360,7.9,15.5,11.8,11.5,1.8,1.8,14.8,23.3,0.9,0.6,1.5,.098,-0.9,-0.5,-1.4,0.1,
player1,2004-05,28,POR,NBA,PF,54,1867,18.7,.581,.058,.379,7.9,16.0,12.1,10.7,1.4,1.0,13.0,22.1,3.9,1.5,5.4,.139,1.4,-0.5,0.8,1.3,
player1,2005-06,29,SAC,NBA,PF,72,1961,17.2,.588,.035,.440,6.4,14.8,10.6,13.2,1.3,1.6,12.5,20.1,4.0,2.2,6.2,.152,0.4,0.4,0.9,1.4,
player1,2006-07,30,SAC,NBA,C,80,2015,13.1,.524,.031,.358,7.0,16.4,11.6,9.2,1.3,1.5,13.3,19.5,1.1,1.7,2.8,.067,-2.1,0.0,-2.1,-0.1,
player1,2007-08,31,SAC,NBA,PF,6,51,5.5,.317,.000,.286,14.2,9.1,11.6,11.1,1.0,0.0,6.0,14.7,0.0,0.0,0.0,-0.005,-3.6,-2.1,-5.7,0.0,
player10,2006-07,22,DAL,NBA,SG,32,214,2.9,.408,.214,.471,0.6,11.0,5.9,5.0,1.0,1.1,15.1,21.7,-0.5,0.2,-0.3,-0.060,-7.5,-1.8,-9.3,-0.4,
player10,2007-08,23,TOT,NBA,SG,26,165,1.8,.363,.292,.185,2.8,6.3,4.6,8.0,0.0,0.4,7.9,21.3,-0.4,0.0,-0.4,-0.114,-6.8,-4.5,-11.3,-0.4,
player10,2007-08,23,DAL,NBA,SG,12,77,-4.4,.253,.296,.222,1.6,4.4,3.0,7.4,0.0,1.0,9.2,19.8,-0.3,0.0,-0.3,-0.181,-9.6,-3.5,-13.1,-0.2,
player10,2007-08,23,NJN,NBA,SG,14,88,7.1,.443,.289,.158,3.9,7.9,5.9,8.4,0.0,0.0,6.9,22.7,-0.1,0.0,-0.1,-0.056,-4.4,-5.4,-9.8,-0.2,
player10,2008-09,24,NJN,NBA,SG,20,97,2.2,.365,.140,.186,3.6,8.7,6.1,5.3,0.6,1.7,7.9,24.4,-0.3,0.0,-0.3,-0.133,-8.5,-4.3,-12.8,-0.3,
player10,2010-11,26,MIN,NBA,SG,4,29,10.1,.682,.364,.000,0.0,7.9,3.8,6.0,1.7,0.0,26.7,22.0,0.0,0.0,0.0,-0.015,-2.7,-3.6,-6.3,0.0,
player100,2014-15,23,UTA,NBA,PF,2,3,4.7,,,,38.7,76.6,57.8,0.0,0.0,0.0,100.0,15.3,0.0,0.0,0.0,-0.215,-20.3,-6.6,-26.9,0.0,
player1000,2014-15,21,PHI,NBA,SF,74,1131,9.4,.498,.367,.272,3.2,12.9,7.8,12.0,1.7,1.9,16.4,17.9,-0.5,1.1,0.6,.025,-4.0,-0.4,-4.4,-0.7,
player1000,2015-16,22,TOT,NBA,SF,73,1160,8.3,.504,.199,.385,4.2,14.0,9.0,6.2,1.0,2.2,15.9,16.6,-0.5,0.6,0.1,.006,-4.6,-0.8,-5.4,-1.0,
player1000,2015-16,22,PHI,NBA,SF,47,691,7.7,.490,.168,.480,4.6,16.1,10.2,6.9,0.8,1.8,17.2,18.7,-0.6,0.3,-0.3,-0.021,-5.8,-1.6,-7.3,-0.9,
player1000,2015-16,22,DEN,NBA,SF,26,469,9.3,.532,.252,.217,3.7,10.8,7.2,5.1,1.3,3.0,13.1,13.5,0.1,0.3,0.4,.045,-2.8,0.2,-2.6,-0.1,
player1001,2002-03,19,MIL,NBA,PF,5,8,8.4,.000,.000,.000,14.6,14.7,14.6,16.3,6.6,0.0,0.0,11.6,0.0,0.0,0.0,-0.066,-5.3,3.9,-1.4,0.0,
player1001,2003-04,20,LAL,NBA,C,10,130,15.0,.513,.000,.522,19.7,25.6,22.6,7.9,0.8,2.3,17.5,11.8,0.2,0.2,0.4,.156,-0.8,1.1,0.3,0.1,
player1001,2004-05,21,CHA,NBA,PF,23,329,11.6,.499,.000,.629,11.9,31.6,21.2,3.7,0.6,3.9,17.7,13.0,0.1,0.4,0.5,.077,-5.0,0.8,-4.2,-0.2,
player1001,2005-06,22,SAC,NBA,PF,12,39,24.4,.635,.000,.286,15.2,38.6,27.0,20.8,0.0,7.5,0.0,9.3,0.2,0.1,0.2,.293,1.5,5.1,6.5,0.1,
player1001,2006-07,23,DEN,NBA,C,22,125,11.3,.595,.071,1.000,13.7,29.3,21.6,5.5,0.8,4.0,33.2,10.3,0.0,0.2,0.2,.083,-4.1,2.1,-1.9,0.0,
player1002,2010-11,22,CLE,NBA,PF,37,701,11.7,.498,.012,.456,12.0,14.0,13.0,4.2,1.1,2.0,15.5,22.1,-0.3,0.3,0.0,.002,-3.9,-2.0,-5.9,-0.7,
player1002,2011-12,23,CLE,NBA,C,54,825,11.1,.517,.000,.506,8.4,16.8,12.4,4.2,1.3,1.8,16.5,18.4,0.2,0.5,0.7,.039,-4.1,-1.4,-5.4,-0.7,
player1002,2012-13,24,CLE,NBA,C,18,196,6.2,.411,.017,.400,5.6,11.2,8.3,6.3,0.8,1.2,7.8,17.4,-0.1,0.0,-0.1,-0.016,-5.3,-2.5,-7.7,-0.3,
player1003,2010-11,22,MIL,NBA,C,60,872,11.0,.448,.000,.187,7.7,16.3,11.9,3.2,1.3,6.5,11.6,17.6,-0.7,1.8,1.0,.057,-6.2,3.0,-3.2,-0.3,
player1003,2011-12,23,MIL,NBA,PF,52,643,13.3,.463,.011,.207,10.3,17.3,13.7,7.8,2.5,8.9,17.6,16.7,-0.3,1.2,1.0,.072,-3.9,5.3,1.5,0.6,
player1003,2012-13,24,MIL,NBA,C,71,1937,18.7,.523,.003,.225,12.0,25.8,18.6,6.8,1.4,7.6,11.6,16.9,2.3,3.7,6.0,.149,-1.8,4.3,2.5,2.2,
player1003,2013-14,25,MIL,NBA,C,23,584,14.0,.478,.006,.340,11.4,21.3,16.2,5.3,1.6,5.6,12.3,16.4,0.1,0.6,0.7,.057,-3.3,1.6,-1.8,0.0,
player1003,2014-15,26,MIL,NBA,C,27,586,15.2,.507,.000,.279,13.2,19.2,16.2,6.3,2.3,5.6,12.7,17.0,0.4,1.2,1.6,.132,-2.0,3.4,1.4,0.5,
player1004,2005-06,25,SAS,NBA,SG,16,113,10.5,.548,.091,.303,4.3,19.4,12.0,4.3,2.4,0.0,17.6,19.2,0.0,0.2,0.2,.093,-4.5,0.2,-4.2,-0.1,
player1005,2016-17,22,PHI,NBA,PF,56,1368,11.5,.498,.394,.208,6.0,20.7,13.4,11.8,1.3,0.9,15.0,22.9,-1.0,1.5,0.4,.015,-2.7,-0.3,-3.0,-0.3,
player1006,2016-17,25,WAS,NBA,SG,39,553,8.9,.490,.248,.239,4.4,9.2,6.8,16.9,1.8,0.8,20.5,12.1,0.1,0.5,0.6,.054,-2.7,0.2,-2.6,-0.1,
player1007,2001-02,23,NJN,NBA,PF,28,290,4.2,.408,.149,.224,4.6,15.2,9.9,10.5,1.6,0.5,24.6,15.1,-0.5,0.4,-0.1,-0.015,-6.5,0.5,-6.0,-0.3,
player1007,2002-03,24,NJN,NBA,PF,59,724,8.9,.487,.231,.213,6.3,15.9,11.1,9.9,1.2,1.9,19.9,14.4,-0.1,1.2,1.0,.068,-3.8,1.1,-2.6,-0.1,
player1007,2003-04,25,NJN,NBA,PF,69,928,9.5,.482,.188,.321,5.4,16.6,11.0,11.3,1.2,1.2,14.4,14.7,0.3,1.4,1.7,.089,-3.6,0.4,-3.2,-0.3,
player1007,2004-05,26,NJN,NBA,PF,54,1167,11.0,.468,.205,.208,8.4,16.8,12.6,13.0,1.6,1.3,15.4,17.2,-0.2,1.6,1.4,.058,-2.8,1.1,-1.7,0.1,
player1007,2005-06,27,BOS,NBA,PF,71,938,5.9,.491,.451,.187,3.6,11.0,7.4,8.2,1.2,1.5,19.3,12.7,-0.4,0.7,0.3,.015,-3.3,-0.4,-3.7,-0.4,
player1007,2006-07,28,BOS,NBA,PF,54,1027,6.6,.537,.576,.120,2.7,9.7,6.1,8.9,1.2,1.4,18.0,10.8,0.2,0.7,0.9,.043,-1.8,0.1,-1.7,0.1,
player1007,2007-08,29,BOS,NBA,PF,48,512,5.1,.428,.489,.213,5.4,12.5,9.2,11.2,0.9,1.3,20.2,11.7,-0.3,0.9,0.6,.057,-3.8,1.4,-2.4,-0.1,
player1007,2008-09,30,BOS,NBA,C,39,504,7.4,.558,.535,.158,1.8,9.9,6.0,5.3,0.7,1.6,9.0,12.4,0.4,0.7,1.1,.105,-1.4,0.0,-1.4,0.1,
player1007,2009-10,31,BOS,NBA,PF,52,472,3.6,.445,.576,.071,2.4,9.9,6.2,8.1,1.0,0.7,16.2,10.4,-0.3,0.5,0.2,.019,-4.0,-0.1,-4.0,-0.2,
player1007,2010-11,32,CHI,NBA,PF,18,88,6.5,.526,.263,.000,1.4,9.1,5.3,10.4,1.8,3.5,20.8,12.5,0.0,0.2,0.1,.071,-4.5,2.1,-2.4,0.0,
player1007,2011-12,33,CHI,NBA,PF,28,122,13.5,.490,.233,.200,7.5,11.7,9.6,18.7,2.2,3.5,21.6,15.5,0.0,0.2,0.3,.108,-2.0,2.9,0.9,0.1,
player1008,2005-06,27,SAS,NBA,SG,1,0,,,,,,,,,,,,,0.0,0.0,0.0,,-6.0,1.6,-4.4,0.0,
player1009,2005-06,23,CHI,NBA,C,20,149,9.3,.567,.000,.500,6.2,16.1,11.2,7.3,0.3,1.6,13.6,11.1,0.1,0.2,0.3,.095,-3.3,0.9,-2.4,0.0,
player1009,2006-07,24,POR,NBA,C,11,118,3.9,.364,.000,.304,10.3,16.1,13.2,1.3,0.9,2.7,13.3,12.0,-0.1,0.1,0.0,-0.013,-5.9,-0.8,-6.8,-0.1,
player101,2013-14,20,CLE,NBA,PF,52,663,6.9,.425,.236,.307,8.1,18.4,13.1,4.0,1.6,1.0,15.5,20.3,-1.1,0.7,-0.4,-0.028,-5.8,-1.5,-7.3,-0.9,
player101,2014-15,21,MIN,NBA,PF,57,894,11.4,.458,.077,.215,6.5,21.6,13.8,8.7,1.5,1.4,10.0,17.8,-0.1,0.4,0.3,.017,-3.6,-1.2,-4.8,-0.6,
player101,2015-16,22,TOR,NBA,PF,19,84,10.4,.446,.519,.370,8.3,22.8,15.7,0.0,3.1,0.0,11.3,19.2,0.0,0.1,0.1,.054,-4.8,-4.6,-9.4,-0.2,
player101,2016-17,23,BRK,NBA,PF,23,264,14.7,.533,.522,.391,10.1,21.0,15.6,7.1,0.9,0.9,10.0,19.4,0.3,0.2,0.5,.083,-0.8,-2.4,-3.2,-0.1,
player1010,2013-14,20,ATL,NBA,PG,49,641,5.8,.442,.223,.229,0.9,9.9,5.4,22.0,1.3,0.0,22.8,19.0,-1.1,0.4,-0.7,-0.054,-6.2,-2.1,-8.3,-1.0,
player1010,2014-15,21,ATL,NBA,PG,77,1516,15.7,.516,.223,.269,2.3,9.9,6.2,34.6,1.7,0.2,16.8,27.0,1.1,1.4,2.5,.080,-0.4,-2.1,-2.4,-0.2,
player1010,2015-16,22,ATL,NBA,PG,80,1621,15.5,.510,.306,.233,1.7,11.8,6.9,36.1,2.1,0.4,17.5,28.8,-0.2,2.3,2.2,.064,-0.5,-0.9,-1.4,0.3,
player1010,2016-17,23,ATL,NBA,PG,56,1728,16.5,.541,.244,.231,1.8,8.4,5.2,35.3,1.3,0.4,15.9,27.3,1.4,1.5,2.9,.081,1.0,-1.9,-0.9,0.5,
player1011,2007-08,27,HOU,NBA,PF,82,2024,16.1,.548,.004,.351,9.9,19.3,14.6,8.9,1.6,0.7,12.0,19.8,2.8,3.7,6.5,.154,-0.9,1.4,0.4,1.3,
player1011,2008-09,28,HOU,NBA,PF,82,2488,17.0,.572,.004,.323,9.8,23.4,16.9,8.6,1.5,0.3,11.9,19.3,4.3,4.3,8.6,.165,-0.1,1.5,1.4,2.1,
player1011,2009-10,29,HOU,NBA,PF,82,2671,17.2,.550,.005,.245,7.2,23.6,15.1,11.1,1.2,0.7,11.9,22.7,3.4,3.0,6.3,.114,-0.8,0.4,-0.4,1.1,
player1011,2010-11,30,HOU,NBA,PF,74,2412,18.4,.538,.003,.257,6.9,21.6,14.2,13.7,1.0,1.3,10.5,25.7,3.3,2.2,5.5,.110,-0.2,-0.1,-0.2,1.1,
player1011,2011-12,31,HOU,NBA,PF,66,2067,15.4,.526,.003,.223,6.8,17.3,12.0,12.0,0.9,0.9,13.6,24.8,1.8,1.6,3.4,.080,-1.0,-0.4,-1.4,0.3,
player1011,2012-13,32,PHO,NBA,PF,82,2184,16.7,.516,.017,.251,8.1,20.4,14.1,14.5,1.6,1.2,11.0,23.3,2.4,1.9,4.4,.096,-0.3,0.2,-0.1,1.1,
player1011,2013-14,33,IND,NBA,PF,82,1399,13.4,.505,.013,.243,7.2,23.4,15.7,10.4,1.0,0.9,14.8,23.8,-0.4,2.8,2.5,.084,-4.3,0.5,-3.8,-0.6,
player1011,2014-15,34,IND,NBA,PF,81,1659,16.8,.515,.031,.352,9.3,25.6,17.5,11.0,1.5,0.8,11.3,22.8,1.7,2.7,4.4,.126,-1.5,0.7,-0.7,0.5,
player1011,2015-16,35,TOR,NBA,PF,76,1636,13.6,.523,.269,.140,6.0,19.0,12.6,6.8,1.5,1.4,9.7,19.5,1.4,1.9,3.3,.098,-0.8,-0.4,-1.2,0.3,
player1011,2016-17,36,BRK,NBA,PF,36,461,14.0,.550,.331,.245,11.8,19.9,15.9,12.7,1.4,0.7,16.9,18.7,0.4,0.3,0.7,.075,-0.8,-0.5,-1.3,0.1,
player1012,2012-13,24,ATL,NBA,PF,40,376,16.3,.533,.007,.381,12.1,21.3,16.7,5.4,0.6,0.4,10.9,23.7,0.5,0.4,0.9,.110,-3.2,-3.2,-6.4,-0.4,
player1012,2013-14,25,ATL,NBA,PF,80,1482,15.3,.559,.318,.210,4.9,17.2,11.1,8.9,1.0,0.4,10.3,23.5,1.3,1.2,2.6,.084,-0.7,-2.3,-3.0,-0.4,
player1012,2014-15,26,ATL,NBA,PF,68,1123,15.1,.543,.424,.170,4.7,15.2,10.1,10.9,1.1,0.2,7.4,21.4,1.6,1.1,2.7,.115,0.6,-2.1,-1.6,0.1,
player1012,2015-16,27,ATL,NBA,PF,75,1146,14.0,.575,.420,.168,5.2,14.2,9.8,10.5,1.1,1.2,9.4,17.4,1.7,1.5,3.2,.132,-0.2,-0.4,-0.6,0.4,
player1012,2016-17,28,ATL,NBA,PF,18,195,6.2,.366,.466,.138,5.7,15.1,10.5,12.3,1.0,1.3,11.5,15.6,-0.3,0.2,0.0,-0.011,-5.0,0.0,-5.1,-0.2,
player1013,2006-07,22,CHI,NBA,SG,71,868,8.5,.464,.164,.176,4.6,15.4,10.1,10.7,1.9,1.0,17.9,17.2,-0.8,1.7,0.8,.047,-4.5,1.6,-2.9,-0.2,
player1013,2007-08,23,CHI,NBA,SG,69,1436,11.4,.497,.209,.247,3.8,16.7,10.0,14.3,2.2,1.6,16.6,17.3,-0.3,1.8,1.5,.050,-2.6,1.3,-1.3,0.3,
player1013,2008-09,24,TOT,NBA,SF-SG,66,1453,12.1,.500,.244,.204,4.2,14.9,9.6,11.4,2.7,2.3,14.1,13.8,0.4,1.8,2.2,.074,-1.8,2.3,0.5,0.9,
player1013,2008-09,24,CHI,NBA,SF,43,735,11.7,.503,.275,.137,4.1,15.0,9.6,13.1,2.5,1.9,16.1,14.0,0.1,0.9,1.0,.067,-1.9,1.7,-0.2,0.3,
player1013,2008-09,24,OKC,NBA,SG,23,718,12.5,.497,.211,.274,4.4,14.8,9.5,9.8,2.9,2.7,12.1,13.7,0.3,1.0,1.2,.081,-1.7,3.0,1.3,0.6,
player1013,2009-10,25,OKC,NBA,SG,82,2348,9.8,.509,.297,.202,3.8,14.8,9.5,8.9,2.1,1.5,15.8,10.9,0.6,3.4,4.0,.082,-1.6,2.8,1.2,1.9,
player1013,2010-11,26,OKC,NBA,SG,79,2049,10.4,.545,.306,.237,3.8,15.5,9.9,7.9,2.5,1.4,13.0,9.4,1.6,2.5,4.1,.097,-0.6,2.6,2.0,2.0,
player1013,2011-12,27,OKC,NBA,SG,42,914,9.8,.584,.458,.277,2.8,12.5,8.0,7.4,2.1,1.4,18.7,10.6,0.8,1.0,1.8,.095,-0.4,1.3,0.9,0.7,
player1013,2012-13,28,OKC,NBA,SG,81,2229,12.8,.617,.554,.148,3.2,12.4,8.2,8.2,2.4,1.5,11.4,11.4,3.6,3.1,6.8,.146,1.9,1.6,3.5,3.1,
player1013,2013-14,29,OKC,NBA,SG,61,1584,10.4,.517,.447,.203,3.7,11.5,7.8,8.3,2.5,0.9,12.9,11.9,0.9,2.1,3.0,.092,-0.7,1.5,0.8,1.1,
player1013,2014-15,30,ATL,NBA,SF,52,976,13.8,.506,.313,.233,6.4,19.3,13.1,11.2,2.8,1.8,12.2,14.6,0.8,1.7,2.5,.121,-1.2,2.5,1.3,0.8,
player1013,2015-16,31,ATL,NBA,SF,75,1758,12.4,.578,.333,.266,3.3,17.1,10.4,8.8,2.4,1.7,14.1,12.3,1.3,3.2,4.5,.122,-1.7,2.8,1.1,1.4,
player1013,2016-17,32,ATL,NBA,SF,44,1137,12.6,.532,.273,.197,3.4,14.7,9.2,8.9,3.2,1.7,11.5,13.7,0.5,1.9,2.5,.104,-1.8,3.1,1.4,1.0,
player1014,2011-12,20,MEM,NBA,PG,28,237,3.3,.403,.208,.194,1.0,6.5,3.7,19.3,1.6,0.0,27.1,20.5,-0.7,0.2,-0.5,-0.105,-7.4,-2.4,-9.8,-0.5,
player1014,2012-13,21,MEM,NBA,PG,10,59,0.1,.373,.273,.500,0.0,10.2,5.0,10.5,1.8,0.0,20.7,26.4,-0.3,0.1,-0.2,-0.143,-9.4,-2.2,-11.6,-0.1,
player1015,2006-07,20,SEA,NBA,C,28,169,8.5,.429,.000,.592,11.3,20.8,16.0,0.0,0.9,5.5,15.1,19.5,-0.2,0.2,0.0,-0.011,-8.5,-3.4,-11.9,-0.4,
player1015,2007-08,21,SEA,NBA,C,13,62,18.2,.476,.000,.708,12.3,15.8,14.1,2.6,0.0,8.1,0.0,22.0,0.1,0.1,0.2,.121,-2.9,-0.8,-3.7,0.0,
player1015,2008-09,22,TOT,NBA,C,6,29,32.9,.746,.000,1.111,19.0,35.9,27.3,0.0,1.8,7.6,23.0,26.5,0.1,0.1,0.2,.274,-2.9,-3.9,-6.7,0.0,
player1015,2008-09,22,OKC,NBA,C,5,23,33.2,.776,.000,1.286,14.8,30.6,22.5,0.0,2.2,6.4,21.5,26.8,0.1,0.0,0.1,.292,-1.4,-3.8,-5.2,0.0,
player1015,2008-09,22,NYK,NBA,C,1,6,32.0,.615,.000,.500,35.3,56.6,45.6,0.0,0.0,12.2,29.1,25.0,0.0,0.0,0.0,.207,-8.4,-4.1,-12.4,0.0,
player1016,2010-11,21,WAS,NBA,PF,58,635,8.4,.479,.000,.211,13.9,13.4,13.7,2.4,1.4,3.4,20.7,14.1,-0.2,0.5,0.2,.017,-4.2,-0.2,-4.5,-0.4,
player1016,2011-12,22,WAS,NBA,C,57,1176,15.8,.549,.003,.183,9.8,17.1,13.4,4.8,0.8,5.0,13.8,18.2,1.2,1.1,2.3,.094,-1.8,0.5,-1.3,0.2,
player1016,2012-13,23,WAS,NBA,C,79,1721,10.3,.478,.000,.123,6.8,15.5,11.1,6.1,0.7,2.7,14.7,23.5,-2.1,2.2,0.1,.004,-5.6,-0.1,-5.7,-1.6,
player1016,2013-14,24,WAS,NBA,C,53,578,12.5,.533,.000,.141,10.5,15.3,12.8,4.9,0.3,3.7,14.9,21.5,0.2,0.6,0.8,.066,-4.1,-1.2,-5.2,-0.5,
player1016,2014-15,25,WAS,NBA,C,79,1235,12.5,.535,.004,.182,8.1,17.9,13.1,8.0,0.4,3.8,16.8,21.5,0.0,1.7,1.7,.066,-3.7,0.7,-3.0,-0.3,
player1016,2015-16,26,NYK,NBA,C,48,526,10.8,.435,.010,.112,6.5,19.5,13.1,14.8,0.8,5.2,16.7,22.2,-0.8,0.7,-0.2,-0.015,-5.9,1.5,-4.4,-0.3,
player1016,2016-17,27,IND,NBA,PF,34,416,13.6,.552,.007,.074,8.5,20.4,14.6,7.2,0.5,3.1,11.9,17.1,0.3,0.4,0.7,.078,-2.9,-0.2,-3.2,-0.1,
player1017,2007-08,21,MIL,NBA,PG,17,450,16.2,.507,.060,.350,2.0,13.6,7.6,43.5,2.0,0.5,21.0,17.1,0.5,0.2,0.7,.077,-0.9,-2.1,-3.1,-0.1,
player1017,2008-09,22,MIL,NBA,PG,79,2173,17.6,.525,.044,.457,3.3,11.7,7.3,34.6,2.0,0.3,14.0,22.4,3.5,2.1,5.6,.123,1.1,-0.3,0.8,1.5,
player1017,2009-10,23,MIN,NBA,PG,82,1732,12.9,.513,.027,.420,3.7,10.3,6.9,23.3,1.6,0.2,17.2,19.9,0.5,0.6,1.1,.031,-1.9,-1.5,-3.4,-0.6,
player1017,2010-11,24,CLE,NBA,PG,81,2133,19.0,.559,.019,.545,2.4,11.6,6.9,35.0,1.5,0.3,15.6,24.2,3.8,0.6,4.4,.099,1.3,-1.9,-0.6,0.8,
player1017,2011-12,25,TOT,NBA,PG,64,1707,16.7,.535,.172,.439,2.2,12.0,7.1,35.5,1.4,0.1,17.3,21.6,2.9,0.8,3.7,.104,1.0,-2.0,-1.0,0.4,
player1017,2011-12,25,CLE,NBA,PG,41,1006,16.4,.514,.175,.415,2.1,12.7,7.2,37.1,1.4,0.1,16.4,22.4,1.5,0.3,1.8,.085,0.7,-2.5,-1.8,0.1,
player1017,2011-12,25,LAL,NBA,PG,23,701,17.3,.570,.166,.479,2.3,11.1,6.9,33.1,1.3,0.2,18.8,20.5,1.4,0.5,1.9,.131,1.3,-1.3,0.0,0.3,
player1017,2012-13,26,CHA,NBA,SG,61,1652,17.7,.529,.158,.513,1.8,10.1,5.9,25.5,1.5,0.3,11.2,25.7,2.9,0.0,2.9,.084,1.4,-3.5,-2.1,0.0,
player1017,2013-14,27,TOT,NBA,PG,83,2214,16.0,.539,.161,.525,1.9,8.6,5.2,25.7,1.2,0.3,13.5,22.7,3.1,1.2,4.3,.094,0.1,-2.3,-2.2,-0.1,
player1017,2013-14,27,CHA,NBA,PG,55,1305,14.6,.509,.146,.503,1.9,8.3,5.1,26.2,1.3,0.4,14.1,23.4,0.8,1.3,2.0,.075,-1.1,-1.4,-2.6,-0.2,
player1017,2013-14,27,MIL,NBA,PG,28,909,18.0,.585,.184,.559,2.0,9.1,5.4,25.1,0.9,0.3,12.7,21.6,2.4,-0.1,2.3,.121,1.9,-3.5,-1.6,0.1,
player1017,2014-15,28,TOT,NBA,PG,64,1188,11.1,.490,.180,.518,2.3,11.2,6.9,23.0,1.2,0.0,17.3,18.7,0.4,0.7,1.1,.044,-2.3,-1.6,-3.9,-0.6,
player1017,2014-15,28,SAC,NBA,PG,36,642,8.1,.442,.153,.481,2.4,9.6,6.1,22.7,1.0,0.0,18.7,18.7,-0.4,0.1,-0.3,-0.025,-3.7,-2.6,-6.2,-0.7,
player1017,2014-15,28,WAS,NBA,PG,28,546,14.7,.547,.212,.563,2.1,13.1,7.7,23.4,1.5,0.0,15.7,18.6,0.8,0.6,1.4,.125,-0.6,-0.5,-1.0,0.1,
player1017,2015-16,29,WAS,NBA,PG,82,1667,15.9,.565,.188,.478,1.6,12.2,6.8,22.0,1.3,0.2,13.8,21.8,2.5,1.3,3.8,.109,-0.3,-1.5,-1.8,0.1,
player1017,2016-17,30,CHO,NBA,PG,50,811,12.2,.495,.236,.449,1.6,8.2,4.9,24.3,1.5,0.3,12.7,19.8,0.3,0.7,1.0,.061,-2.4,-2.0,-4.4,-0.5,
player1018,2004-05,19,POR,NBA,C,19,104,2.5,.467,.000,.478,6.9,12.8,10.0,3.0,0.5,3.4,30.1,17.6,-0.3,0.1,-0.2,-0.094,-8.8,-1.1,-9.9,-0.2,
player1018,2005-06,20,POR,NBA,C,27,212,6.9,.572,.000,.548,7.8,20.2,13.9,0.8,0.8,2.9,26.7,11.7,-0.1,0.1,0.0,.003,-6.0,-1.5,-7.5,-0.3,
player1019,2010-11,26,WAS,NBA,PG,22,159,6.8,.389,.169,.254,4.8,11.2,7.9,24.9,1.6,1.4,21.5,23.2,-0.5,0.1,-0.4,-0.112,-5.8,-1.8,-7.6,-0.2,
player1019,2013-14,29,OKC,NBA,PG,3,11,-8.8,.129,.333,.667,0.0,0.0,0.0,45.1,0.0,0.0,34.0,23.7,-0.1,0.0,-0.1,-0.347,-17.4,-12.5,-29.9,-0.1,
player102,2011-12,23,GSW,NBA,C,3,9,6.0,.000,.000,.000,25.3,12.6,18.9,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,-0.005,-5.4,-5.1,-10.4,0.0,
player1020,2008-09,22,DET,NBA,PF,8,20,4.8,.337,.182,.182,0.0,18.0,8.9,0.0,0.0,7.7,0.0,28.3,-0.1,0.0,-0.1,-0.131,-12.0,-4.5,-16.5,-0.1,
player1021,2012-13,21,BRK,NBA,SF,19,93,8.5,.499,.087,.696,11.4,17.9,14.6,5.1,1.7,0.8,26.8,20.3,-0.1,0.1,0.0,-0.017,-5.5,-0.9,-6.4,-0.1,
player1021,2013-14,22,TOT,NBA,SF,26,154,3.9,.460,.214,.286,3.1,9.2,6.2,14.0,1.0,0.5,27.6,13.2,-0.2,0.1,-0.1,-0.040,-5.7,-1.1,-6.8,-0.2,
player1021,2013-14,22,BRK,NBA,SF,17,137,3.3,.454,.250,.333,3.5,8.7,6.1,13.3,0.8,0.6,28.6,13.2,-0.2,0.0,-0.2,-0.054,-5.7,-1.4,-7.1,-0.2,
